,_index,_type,_id,_score,_source.body
458,msmarco,_doc,MARCO_782087,5.5578036,"(Redirected from Chief Technology Officer). A chief technology officer (CTO), sometimes known as a chief technical officer, is an executive-level position in a company or other entity whose occupant is focused on scientific and technological issues within an organization.he focus of a CTO may be contrasted with that of a chief information officer (CIO). A CIO is likely to solve organizational problems through acquiring and adapting existing technologies (especially those of an IT nature), whereas a CTO principally oversees development of new technologies (of various types)."
459,msmarco,_doc,MARCO_369325,5.5578036,"A cloud engineer is an IT professional responsible for any technological duties associated with cloud computing, including design, planning, management, maintenance and support. In venture investing and new company development, the burn rate is the rate at which a new company is spending its capital while waiting for profitable operation. Typically, a new company, especially in new, fast-growing fields such as Internet commerce or publishing, expects in its early stages to spend money faster than it can take in revenue."
460,msmarco,_doc,MARCO_3349022,5.5578036,"Mass Spectrometry Applications. Mass spectrometry (MS) measures the mass-to-charge ratio of ions to identify and quantify molecules in simple and complex mixtures. MS has become invaluable across a broad range of fields and applications, including proteomics.he broad scope of proteomics has only begun to be realized within the last 15 years due in large part to technological developments in mass spectrometry. Mass spectrometry is a sensitive technique used to detect, identify and quantitate molecules based on their mass and charge (m/z)."
461,msmarco,_doc,MARCO_2426781,5.5578036,"Given the scope of the war and the rapid technological escalation which happened during the war, a vast array of technology was employed, as different nations and different units found themselves equipped with different levels of technology. Military technology developments spanned across all areas of industry.uring the war the Germans produced various Glide bomb weapons, which were the first smart bombs; the V-1 flying bomb, which was the first cruise missile weapon; and the V-2 rocket, the first ballistic missile weapon."
462,msmarco,_doc,MARCO_3497969,5.5578036,"China has a thing for megacities. The country is building one megacity out of a nine-city region in the country's Pearl River Delta, two more farther north, and now, a megacity that could eclipse the entire population of most countries.hat will make it more populated than Japan by roughly 3 million people. In forming a new megacity, the idea is to marry the resources of each surrounding region: Beijing's deep pockets and research capabilities, Tianjin's port access to the Bohai Sea, and the technological developments in Hebei province."
463,msmarco,_doc,MARCO_3470369,5.5578036,"Ironically, man has worked tirelessly towards technological developments aimed at making a job less tiresome. Whatever be the case, it is definitely evident today that technology has made living facile. Hereâs a list of the top 10 ways technology has made our lives easier.p-to-date world events: It is very important to keep oneself up to the par when it comes to global happenings. There are a variety of jobs and discussions one may be involved in which demand a thorough and updated knowledge of global occurrences."
464,msmarco,_doc,MARCO_6553203,5.5578036,"Artillery on early gun galleys was not used as a long-range standoff weapon against other gun-armed ships. The maximum distance at which contemporary cannons were effective, c. 500 m (1600 ft), could be covered by a galley in about two minutes, much faster than the reload time of any heavy artillery.he transition from the Mediterranean war galley to the sailing vessel as the preferred method of vessel in the Mediterranean is tied directly to technological developments and the inherent handling characteristics of each vessel types."
465,msmarco,_doc,MARCO_3839577,5.553991,"Accompanying the invention of the compass were other inventions, such as the development of new types of locks along the canals. The Chinese previously had invented the sternpost rudder, actually in the Han Dynasty, but the sternpost rudder was very, very important for controlling a vessel.rinting, paper money, porcelain, tea, restaurants, gunpowder, the compassâthe number of things that Chinese of the Song Dynasty (A.D. 960-1280) gave to the world is mind-boggling. This vibrant period in Chinese history was marked by economic prosperity and remarkable technological innovation."
466,msmarco,_doc,MARCO_1419648,5.553991,"Chengdu Economic and Technological Development Zone (CETDZ) lies 13.6 km (8.5 mi) east of Chengdu, the capital city of Sichuan Province and the hub of transportation and communication in southwest China.rain, including rice and wheat, is the major product with output that ranked first in China in 1999. Commercial crops include citrus fruits, sugar cane, sweet potatoes, peaches and grapes. Sichuan also had the largest output of pork among all the provinces and the second largest output of silkworm cocoons in 1999."
467,msmarco,_doc,MARCO_1176571,5.553991,"One notable technological development is the introduction of internet-capable TVs. To connect the Internet to a TV, owners need to have an Internet-ready TV, Internet access, an Ethernet or wireless connection, and a remote device that can initialize the Internet menus on the televisions.o do this, users must look on the back or sides of their TVs to locate the Ethernet port, which could also be called a LAN port. The Ethernet cable is inserted into the port and then connected to a userâs Internet router. There are both benefits and drawbacks to using an Ethernet port connection."
468,msmarco,_doc,MARCO_3192542,5.553991,"Viracopos - Portal Oficial do Aeroporto Internacional de Viracopos. The Airport. The Viracopos International Airport is located in an important Brazilian center of scientific, technological and industrial development, the city of Campinas, SÃ£o Paulo. Known for harboring major university centers, the city has access to the best roads in the country and has a large industrial park in its metropolitan area. Viracopos is the second largest cargo terminal in Brazil, and passenger transportation has increased significantly in recent years."
469,msmarco,_doc,MARCO_4183318,5.553991,"After working for 10 to 20 years, Information Technology Support Analysts make a median salary of $59K. People who have worked for more than 20 years report a median income of $61K, which is barely higher than the median for folks with 10 to 20 years of experience. support information technology (IT) analyst is responsible for much of the day-to-day technical support and development in a business or corporate setting. These analysts respond to problems and complaints from other departments regarding the quality of their technological systems (such as computers and phones)."
470,msmarco,_doc,MARCO_4677259,5.553991,"Definition of PESTLE Analysis. The PESTLE Analysis is a tool that is used to identify and analyze the key drivers of change in the strategic or business environment. The abbreviation stands for Political, Economic, Social, Technological, Legal, and Environmental factors.The tool allows the assessing of the current environment and potential changes.he PESTLE Analysis tool can be used for business planning, strategic planning, marketing planning, product development, and organizational planning. The PESTLE tool provides its users with factors that need to be well researched and brainstormed."
471,msmarco,_doc,MARCO_4320633,5.553991,"African sculpture. Definition and Characteristics. The term Primitive Art is a rather vague (and unavoidably ethnocentric) description which refers to the cultural artifacts of primitive peoples-that is, those ethnic groups deemed to have a relatively low standard of technological development by Western standards.ne should note however that the term primitive art is not typically used to describe Chinese, Indian or Islamic artworks, or works from any of the major cultures including Egyptian, Greek or Roman Civilizations. The Dream (1910) Museum of Modern Art, New York."
472,msmarco,_doc,MARCO_4338880,5.553991,"1.1 Sourdough: microbiology and the process 1.1.1 Microflora of sourdough Sourdough is a process in which flour and water (and other ingredients) are fermented with microbes originating from preceding sourdough, commercial starter culture, bakery equipment or from flour.ran sourdough was introduced as a potential tool for the future development of technologically and nutritionally superior raw materials for all cereal foods, such as bread, breakfast and snack products. Katina, Kati. Sourdough: a tool for the improved flavour, texture and shelf-life of wheat bread."
473,msmarco,_doc,MARCO_4516303,5.553991,"Printing, paper money, porcelain, tea, restaurants, gunpowder, the compassâthe number of things that Chinese of the Song Dynasty (A.D. 960-1280) gave to the world is mind-boggling. This vibrant period in Chinese history was marked by economic prosperity and remarkable technological innovation.t was this invention that was eventually taken over to the West and used by Gutenberg for the printing of the Bible. Needless to say, this had a profound effect on the nature of knowledge and the development of literature. So this is probably the number-one invention of the Song Dynasty."
474,msmarco,_doc,MARCO_4623731,5.553991,"Cultural artifact or artefact is a term used in the social sciences, particularly anthropology, ethnology, and sociology for anything created by humans which gives information about the culture of its creator and users.Artifact is the spelling in American English; artefact is usually preferred elsewhere.Cultural artifact is a more generic term and should be considered with two words of similar, but narrower, nuance: social artifact and archaeological artifact.ultural artifacts, whether ancient or current, have a significance because they offer an insight into: technological processes, economic development and social structure, among other attributes."
475,msmarco,_doc,MARCO_5445527,5.553991,"KDE is a powerful open source graphical desktop environment for Unix workstations. It combines ease of use, contemporary functionality, and outstanding graphical design with the technological superiority of the Unix operating system.Xfce is a lightweight desktop environment for various *NIX systems.esktop Environment. The GNOME project provides two things: The GNOME desktop environment, an intuitive and attractive desktop for users, and the GNOME development platform, an extensive framework for building applications that integrate into the rest of the desktop."
476,msmarco,_doc,MARCO_8090535,5.553991,"offset the high costs of extracting raw materials and transporting them to European-based manufacturing centers by providing price supports. European economic and political hegemony depended on the development of the colonial system. African colonies supported many European industries that otherwise could not have been profitable. For example, the textile industry of France depended on the cheap cotton supplied by French West African colonies to remain competitive with technologically more advanced manufacturing in Great Britain and the United States. The other side of the"
477,msmarco,_doc,MARCO_7741520,5.553991,"Medieval warfare is the warfare of the Middle Ages. In Europe, technological, cultural, and social developments had forced a dramatic transformation in the character of warfare from antiquity, changing military tactics and the role of cavalry and artillery.escribed by historian Walter Goffart as the bible of warfare throughout the Middle Ages, De re militari was widely distributed through the Latin West. While Western Europe relied on a single text for the basis of its military knowledge, the Byzantine Empire in Southeastern Europe had a succession of military writers."
478,msmarco,_doc,MARCO_8744822,5.553991,"Dental Implants: A Permanent Tooth Replacement to Consider. One of the most notable technological advances in dentistry has to be the development of dental implants. Prior to their launch, the only options available to people who had lost a tooth were bridges or dentures. Dental implants offer an attractive and comfortable solution for those who have lost a tooth to decay or injury, providing a permanent replacement option that looks and feels like a real tooth. Because a dental implant feels and looks like a normal tooth, it can do wonders for a patient's self-esteem."
479,msmarco,_doc,MARCO_858337,5.5501847,"Weihai Export & Processing Zone (EPZ) was set up by the approval of the State Council on April 27, 2000. Weihai EPZ is located in Weihai Economic & Technological Development Zone with programmed area of 2.6 km 2 (1.0 sq mi). Weihai EPZ belongs to comprehensive export & processing zone. The EPZ is located 30 km (19 mi) to Weihai Airport, 3 km (1.9 mi) to Weihai Railway Station and 4 km (2.5 mi) to Weihai Harbor."
480,msmarco,_doc,MARCO_685153,5.5501847,"The Boeing 747-400 is a major development and the best-selling model of the Boeing 747 family of jet airliners. While retaining the four-engine wide-body layout of its predecessors, the 747-400 embodies numerous technological and structural changes to produce a more efficient airframe.he 747-400 is equipped with a two-crew glass cockpit, which dispenses with the need for a flight engineer, along with more fuel-efficient engines, an optional fuel tank in the horizontal stabilizer, and revised fuselage/wing fairings."
481,msmarco,_doc,MARCO_930336,5.5501847,"The indicator could be called âaggregate energy intensityâ or âeconomy-wide energy intensityâ. The term âenergy intensityâ is also used for ratios of energy use by the different economic activities to output.The ratio of energy use to GDP indicates the total energy being used to support economic and social activity.c) Limitations of the Indicator: The ratio of aggregate energy use to GDP, often called âenergy intensityâ or the âenergy ratioâ, is not an ideal indicator of energy efficiency, sustainability of energy use, or technological development, as it has been commonly used."
482,msmarco,_doc,MARCO_4338887,5.5501847,"58 3.2 Effect of sourdough process on bread flavour (II) The effect of process parameters of sourdough fermentation on subsequent bread flavour and texture was studied by baking same sourdoughs as in 3.1.1 into wheat sourdough breads.ran sourdough was introduced as a potential tool for the future development of technologically and nutritionally superior raw materials for all cereal foods, such as bread, breakfast and snack products. Katina, Kati. Sourdough: a tool for the improved flavour, texture and shelf-life of wheat bread."
483,msmarco,_doc,MARCO_4575735,5.5501847,"cloud engineer. A cloud engineer is an IT professional responsible for any technological duties associated with cloud computing, including design, planning, management, maintenance and support. Multi-tenancy is an architecture in which a single instance of a software application serves multiple customers. Each customer is called a tenant. Tenants may be given the ability to customize some parts of the application, such as color of the user interface (UI) or business rules, but they cannot customize the application's code. Multi-tenancy can be economical because software development and maintenance costs are shared."
484,msmarco,_doc,MARCO_9976,5.5463862,"1 1986 - As equal partners, VDI and VDE jointly launch VDI/VDE-Technologiezentrum Informationstechnik GmbH in Berlin. 2  Financed by the Federal Ministry for Research and Technology, the center has supported small and medium-sized enterprises since 1978 in implementing their new technological developments. The DGBMT becomes a new technical society in the VDE. 2  The DKE is renamed DKE German Commission for Electrical, Electronic and Information Technologies of DIN and VDE. 3  The VDE opens a representative office in the capital of Berlin."
485,msmarco,_doc,MARCO_781549,5.5463862,"A carbon footprint is historically defined as the total sets of greenhouse gas emissions caused by an organization, event, product or individual.. The total carbon footprint cannot be calculated because of the large amount of data required and the fact that carbon dioxide can be produced by natural occurrences.nce the size of a carbon footprint is known, a strategy can be devised to reduce it, e.g. by technological developments, better process and product management, changed Green Public or Private Procurement (GPP), carbon capture, consumption strategies, carbon offsetting and others."
486,msmarco,_doc,MARCO_4583381,5.5463862,"LactiumÂ® is a natural product already used by numerous consumers wanting to regulate their chronic stress symptoms (weight gain/ loss, sleep disordersâ¦), to face very stressful periods of life (exams, tobacco detoxificationâ¦) or to optimize general well-being (immunity increase, energy and balance,â¦).actiumÂ® meets all the technological requirements needed to be incorporated in several food matrixes (dietary supplements as well as functional foods). Our teams support you from concepts and ideas, through development and industrialization and all the way to a successful end product launch."
487,msmarco,_doc,MARCO_930339,5.5425944,"(b) Brief Definition: Ratio of total energy use to GDP: ratio of energy use by economic activity to value added. (c) Unit of Measurement: Tonnes of oil equivalent per unit of local currency or per US $ (d) Placement in the CSD Indicator Set: Economic/Consumption and Production Patterns/ Energy Use.2.c) Limitations of the Indicator: The ratio of aggregate energy use to GDP, often called âenergy intensityâ or the âenergy ratioâ, is not an ideal indicator of energy efficiency, sustainability of energy use, or technological development, as it has been commonly used."
488,msmarco,_doc,MARCO_4093748,5.5425944,"These were some of the negative effects of the Industrial Revolution. Arts. Since the world of the Realists, Impressionists and Post-Impressionists is much like our own. Since the development of the industrial revolution, more and more people lived in cities and worked in factories or shops for wages.Scientific and technological advances increased dramatically during this period and standards of living increased sharply.Throughout the Industrial Revolution, people began to see the damaging effects of long work hours and child labor. -Reforms took place, and laws were passed that made it mandatory for children to receive an education. -In England, education for children aged five to ten became mandatory by 1881."
489,msmarco,_doc,MARCO_1431709,5.5425944,"Home Timelines. Civil War Battles Timeline Timeline Description: With modern technological developments, the Civil War was not a fight of the fittest or the swift. Along with new advances in warfare, the most captivating aspect of the Civil War is the battles.uly 21, 1861 The First Battle of Bull Run Taking place in Virginia, this Confederate victory was the first major engagement of the Civil War where Jackson was named Stonewall. August 10, 1861 The Battle of Wilsonâs Creek Known as the âBull Run of the West,â or the Oak Hills battle, this was the first western battle."
490,msmarco,_doc,MARCO_5079860,5.5425944,"The middle-range Musudan missile is of major concern to Japan as its 4,000km capability would allow the North Korean regime to strike anywhere in Japanese territory. Estimates of the size of North Korea's Musudan arsenal vary widely, with figures ranging from only a dozen to more than 200. The Taepodong 1 was North Korea's first multi-stage missile, a significant technological development where the weapon depends on different thrusters at different times. However it has proved a poor performer, with limited range and unreliable accuracy. A Taepodong 2 rocket is being launched on April 5, 2009 (Reuters)"
491,msmarco,_doc,MARCO_3553939,5.535033,"Charles W. Batchelor, inventor, associate of Thomas A. Edison, early executive of General Electric Company. Charles W. Batchelor (December 25, 1845 â January 1, 1910) was an inventor and close associate of American inventor Thomas Alva Edison during much of Edisonâs career.He was involved in some of the greatest inventions and technological developments in history.iographical Information [edit]. Charles Batchelor was born on Christmas Day, 1845, and raised in Manchester, England. He was draftsman and mechanist and later on, in his life he was Thomas Alva Edison's friend and right-hand man."
492,msmarco,_doc,MARCO_5626487,5.535033,"Healthcare is significantly affected by technological advancements, as technology both shapes and changes health systems locally and globally. As areas of computer science, information technology, and healthcare merge, it is important to understand the current and future implications of health informatics.ite Book MLA Kabene, Stefane StÃ©fane. M healthcare and The effect Of: Technology, Developments challenges And.. ADVANCEMENTS Igi, global. 2010-1. 392. web 7. oct. 2015:doi.10/4018-978-1-61520-733 6 Apa, Kabene. S. (m). 2010"
493,msmarco,_doc,MARCO_6581867,5.5199957,"Advancements in Technology in World War II. May 17, 2012 | Military Tanks, Military Vehicles, Military Weapons, World War I. Penicillin began being used on troops in WWII. In World War II, continual advancements in technology were mandatory to maintain a competitive edge over the enemy.While technological advancements were made prior to the war, other developments were a direct result of the trials and errors suffered during the war.dvancements in Technology in World War II. May 17, 2012 | Military Tanks, Military Vehicles, Military Weapons, World War I. Penicillin began being used on troops in WWII. In World War II, continual advancements in technology were mandatory to maintain a competitive edge over the enemy."
494,msmarco,_doc,MARCO_6728552,5.4915094,"Nielson Study Reveals Rock Prevails As Most Popular Genre In The US According to a study released by Nielson Music, rock music was twice as popular in 2014 as pop music, accounting for 29% of the industry's music consumption across album, track purchases, and music streaming. Rock music dominated album sales claiming 33% of sales the the next closest genre, R&B, totaling... According to a study released by Nielson Music, rock music was twice as popular in 2014 as pop music, accounting for 29% of the industry's music consumption across album, track purchases, and music streaming."
495,msmarco,_doc,MARCO_4694988,5.468747,"The Zhou dynasty is known for its technological innovations and major economic growth. They made their biggest advancements in philosophy and culture; Confucianism, Daoism, and Legalism were the most popular schools of thought. A few of the technologies are included in the chart below."
496,msmarco,_doc,MARCO_2077541,5.4667892,"Minesweeper, too, has a similar place in technological culture. The numbers-based logic puzzle has roots in the mainframe gaming scene of the 1960s and 1970s, where a version called Cube by Jerimac Ratliff became incredibly popular."
497,msmarco,_doc,MARCO_5835808,5.4648333,"1 Firewall (computing) , a technological barrier designed to prevent unauthorized or unwanted communications between computer networks or hosts. 2  Personal firewall, a very popular form of firewall designed to protect personal computers."
498,msmarco,_doc,MARCO_7243859,5.4648333,"Firstly it is important to realise that anime is Japanâs version of the popular Disney animation which we all still watch today. With the technological advancement in animation, Disney provided a medium for family entertainment in the early 1920âs."
499,msmarco,_doc,MARCO_2532450,5.462879,"A Brief History of Brass Bands. The history of brass bands dates back as far as the early 19th Century, when a number of technological and social changes produced a new kind of ensemble which proved to be popular with performers and audiences alike."
500,msmarco,_doc,MARCO_5377203,5.462879,The Subway logo is widely considered as one of the worldâs most popular and instantly recognizable logos. It has largely remained unaltered by cultural and technological change. It wonderfully reassures the customers that buying Subway products is a smart decision.
501,msmarco,_doc,MARCO_935448,5.460927,Executive secretaries combine technological savvy with effective personal interaction to add significant value to their organizations. This article will briefly describe what an executive secretary does. Schools offering Administrative Assistant degrees can also be found in these popular choices.
502,msmarco,_doc,MARCO_6877702,5.4589767,"Japan has always been popular for being technologically one step ahead the rest of the world, but in this article you will see that sometimes they went a bit too far with fantasy. In the following gallery you will admire some of the craziest Japanese inventions of all times. Some of them are absolutely clever but terribly uncomfortable or bad looking while some other are just totally absurd."
503,msmarco,_doc,MARCO_8004242,5.4589767,"We have recently made technological updates to our site in an effort to provide a better interactive experience. To enjoy the best possible experience, we recommend that you consider upgrading to one of the following versions (or higher) of any of these popular browsers: Internet Explorer 10.0+. Safari 6.1+."
504,msmarco,_doc,MARCO_831028,5.4570284,"The popular Pentastar V6 will soon improve yet another Chrysler product. Starting in 2012, the Jeep Wrangler and four-door Wrangler Unlimited will adopt the powerful engine, trading in their increasingly outdated 3.8-liter V6 for the technologically-advanced Pentastar."
505,msmarco,_doc,MARCO_7375896,5.4570284,"Status: Pre-Medical. Radiology is arguable the fastest expanding field in medicine. This is because they are, more than any other field, truly using the newest, most technologically advanced imaging machines in the world. And as technology continues to advance exponentially, radiology becomes an extremely lucrative and popular field of practice."
506,msmarco,_doc,MARCO_3205375,5.455082,"Since we have already covered amp modeling software, this time we will focus on software that provides quality guitar effects. These popular software effects applications will get you as close as technologically possible to your favorite stomp box and rack mount effects - minus the bulk, weight and the hassle."
507,msmarco,_doc,MARCO_6149876,5.455082,Differences Between Online and Classroom Teaching. Teachers who wish to offer online learning may opt to undergo training specific to the distance education environment. They need to learn how to apply technological skills while also facilitating interaction with their classes. View 10 Popular Schools Â».
508,msmarco,_doc,MARCO_7078578,5.453691,"Telemedicine uses innovative technology to increase patient access, remotely manage acute and chronic conditions and support care coordination and communication among a patientâs health care team. When physicians and other providers work together to implement telemedicine tools, efficiencies in the health care delivery system can be improved. Adopting telemedicine in practice Release Date: October 2015 End Date: October 2019 Objectives At the end of this activity, participants will be able to: 1. Locate important federal and state laws and regulations regarding telemedicine. 2. Identify a telemedicine service model for the practice. 3. Determine the technology and support needed while following all applicable privacy laws. 4. Describe appropriate practice guidelines to initiate a telemedicine service model. Target Audience This activity is designed to meet the educational needs of Ellie Rajcevich, MPA â Practice Development Advisor, Professional practicing physicians. Statement of Need Telemedicine is a technologically advanced method for remotely"
509,msmarco,_doc,MARCO_6877698,5.449254,"The Top 50 Inventions of the Past 50 Years. In the past half-century, scientific and technological advances have transformed our world. PM convened a panel of 25 experts to identify innovations that have made the biggest impact, from the hospital to outer space to the kitchen. Here, then, are the breakthroughs of our time. Most Popular."
510,msmarco,_doc,MARCO_1117253,5.4453773,What Is 2D Animation? 2D animation creates movement in a two-dimensional artistic space. Work in the field of 2D animation requires both creativity and technological skills. Read on to learn about education and career information related to this artistic practice. Schools offering Animation degrees can also be found in these popular choices.
511,msmarco,_doc,MARCO_7729052,5.4415092,"Please check that your current browser is up-to-date. Thank you for visiting navy.com â the official recruitment site of America's Navy. We have recently made technological updates to our site in an effort to provide a better interactive experience. To enjoy the best possible experience, we recommend that you consider upgrading to one of the following versions (or higher) of any of these popular browsers:"
512,msmarco,_doc,MARCO_793644,5.439578,"Author Tom Clancy dies at 66. Tom Clancy was known for his wildly popular technological thrillers like 'The Hunt for Red October.'. Story Highlights. Tom Clancy, the best-selling author of dozens of thrillers, including a famed series starring Jack Ryan, died Tuesday in Baltimore, his publisher, Putnam, has confirmed. He was 66."
513,msmarco,_doc,MARCO_8312795,5.437648,"If you've been dying to try out new cruise ships, 2016 is your year. Seven new oceangoing vessels will add about 18,500 new beds (at double occupancy) to the seas. This is the year of superlatives -- the biggest, the most luxurious, the most technologically advanced. We'll see highly anticipated first-in-class ships from lines that haven't built new ships for a few years, along with new ships from popular classes."
514,msmarco,_doc,MARCO_1505377,5.4357204,"Please check that your current browser is up-to-date. Thank you for visiting navy.com â the official recruitment site of America's Navy. We have recently made technological updates to our site in an effort to provide a better interactive experience. To enjoy the best possible experience, we recommend that you consider upgrading to one of the following versions (or higher) of any of these popular browsers: Internet Explorer 10.0+."
515,msmarco,_doc,MARCO_1395163,5.433795,"Related Posts. 1  Data Entry beyond Technological Based Industries: Versatility and Value for a Variety of Career Fields 31 Jan '17. 2  How Data Entry is referenced in Popular Culture, Both Past and Present 29 Nov '16. 3  The Enterprising Ways Data Entry is utilized in Future Space Exploration 28 Jun '16."
516,msmarco,_doc,MARCO_5483145,5.433795,"A cloud engineer is an IT professional responsible for any technological duties associated with cloud computing, including design, planning, management, maintenance and support. Mac OS is the computer operating system for Apple Computer's Macintosh line of personal computers and workstations. A popular feature of its latest version, Mac OS X , is a desktop interface with some 3-D appearance characteristics."
517,msmarco,_doc,MARCO_1614040,5.428028,"A trench is a deep and narrow hole, or ditch, in the ground, like the kind soldiers on frontlines might dig to give themselves shelter from the enemy. A natural trench may also be a deep hole on the bottom of the ocean. The verb trench means to dig or to cut into, but you will most often hear the word as a noun, particularly relating to soldiers. The phrase trench warfare became popular around World War I, when technological advances in weapons changed the way that wars were fought."
518,msmarco,_doc,MARCO_2639448,5.428028,"Thank you for visiting navy.com â the official recruitment site of America's Navy. We have recently made technological updates to our site in an effort to provide a better interactive experience. To enjoy the best possible experience, we recommend that you consider upgrading to one of the following versions (or higher) of any of these popular browsers: 1  Internet Explorer 10.0+. 2  Safari 6.1+. 3  Firefox 26. 4  Chrome 32."
519,msmarco,_doc,MARCO_5193046,5.428028,L Computer Desk 64x47 5 Mizuno is considered most popular brands out there in the field of golf. It is a Japanese-owned company so it got to carry the technological advantages that the japanese are renowned for. Mizuno excels in drivers or woods working used Mizuno clubs to win a tournament before he switched to Titleist. Before we speak about Titleist however lets talk about another brand compared heavily to Mizuno when referring to drivers Callaway.
520,msmarco,_doc,MARCO_1432746,5.4241934,"Land surveyors determine property boundaries and prepare maps and survey plots accordingly. Read on to learn more about the job duties and working conditions of land surveyors.Schools offering Engineering & Technology Management degrees can also be found in these popular choices.ecessary Skills. As a land surveyor, you need to understand mathematical concepts and be able to use them for plotting and measuring. Computer skills are also a must, since you'll use various types of technological equipment to complete your work."
521,msmarco,_doc,MARCO_107441,5.4219117,â¢ DANCEROOM MUSIC (noun). The noun DANCEROOM MUSIC has 1 sense: 1. a genre of popular music composed for ballroom dancing. Familiarity information: DANCEROOM MUSIC used as a noun is very rare.ypernyms (danceroom music is a kind of...): popular music; popular music genre (any genre of music having wide appeal (but usually only for a short time)). Hyponyms (each of the following is a kind of danceroom music): beguine (music written in the bolero rhythm of the beguine dance).
522,msmarco,_doc,MARCO_2453239,5.4203653,"Santa Clara, the technological heart of Silicon Valley, set its reputation as a popular and pricey city years ago. Home to many tech companies, Californiaâs Great America theme park and the San Francisco 49ersâ Leviâs Stadium, Santa Clara has become one of the Bay Areaâs most desirable cities. Santa Claraâs proximity to major attractions draws in many locals hoping to settle in a safe area."
523,msmarco,_doc,MARCO_1889558,5.4203653,"Malware security protection provides that second vital layer of protection for your computer or network. A robust antivirus software package is the primary component of technological defenses that every personal and business computer system should have.he answer has two parts: Personal vigilance, and protective tools. One of the most popular ways to spread malware is by email, which may be disguised to look as if it is from a familiar company such as a bank, or a personal email from a friend. Be wary of emails that ask you to provide passwords."
524,msmarco,_doc,MARCO_7499658,5.4203653,"Get more information from this company. Fuller O'Brien, established in 1875, introduced its popular Liquid Velvet product back in 1906 and has remained a leader ever since. Fuller O'Brien offers technologically advanced products such as Weather King II exterior paints designed for low temperature applications. In 1997, Fuller O'Brien introduced Fuller O'Brien Premium paint. A quality paint that assures timeless beauty, guarded by the best guarantee in the business."
525,msmarco,_doc,MARCO_5270011,5.4186087,"Rock and roll music. Rock and roll (often written as rock & roll or rock 'n' roll) is a genre of popular music that originated and evolved in the Uni... Rock music. Rock music is a genre of popular music that developed during and after the 1960s, particularly in the United Kingdom and the United States."
526,msmarco,_doc,MARCO_5172539,5.412732,"With daily distractions and technological overstimulation, our need for sleep and personal well-being is more necessary than ever. White noise is rapidly becoming a popular way to help the body and brain relax for a good night's sleep. Here are six ways your sleep benefits from white noise: Helps you build a bedtime ritual. Especially if you have trouble falling asleep, but even if you donât, itâs a good idea to establish a routine before bed (both for children and adults). Make sleep hygiene a habit! Keeps your bedroom QUIET."
527,msmarco,_doc,MARCO_6462650,5.404171,"When it develops. Unlike a baby's hearing, which is fully mature by the end of his first month outside the womb, the sense of sight develops gradually over 6 to 8 months, at which point your baby will see the world almost as well as you do.aby sensory development: Touch. Your baby's sense of touch helps him explore the world. Find out how the sense of touch develops, and how to use it to soothe a... Developing your babyâs senses through play. The five senses enable your baby to make sense of the world."
528,msmarco,_doc,MARCO_5162500,5.376627,"Zydeco Music. Zydeco is a popular accordion-based musical genre-the blues and dance music of Louisiana Creoles, the French-speaking blacks of the prairies of south-central and southwest Louisiana. Contrary to popular belief, it is not Cajun in origin.Rather, zydeco is the music of south Louisiana s Creoles of Color, who borrowed many of zydeco s defining elements from Cajun music. (In turn, Cajun music borrowed many of its traits from Creole music.).ontrary to popular belief, it is not Cajun in origin. Rather, zydeco is the music of south Louisiana s Creoles of Color, who borrowed many of zydeco s defining elements from Cajun music. (In turn, Cajun music borrowed many of its traits from Creole music.)."
529,msmarco,_doc,MARCO_4585828,5.374896,"Technological efficiency is an engineering matter. Given what is technologically feasible, something can or cannot be done. Economic efficiency depends on the prices of the factors of production. Something that is technologically efficient may not be economically efficient."
530,msmarco,_doc,MARCO_2345182,5.3729334,"Technological singularity. The technological singularity (also, simply, the singularity) is the hypothesis that the invention of artificial superintelligence will abruptly trigger runaway technological growth, resulting in unfathomable changes to human civilization."
531,msmarco,_doc,MARCO_8680095,5.3680434,"The contact number of Lawrence Technological University is +1-800-2255-588, +1-248-204-4000. Email Address of Lawrence Technological University The email address of Lawrence Technological University is admissions@ltu.edu."
532,msmarco,_doc,MARCO_333380,5.3641486,"Technological youth base their sense of ego identity on the ideological framework of the technological ethos of their society. Erikson identifies two ideological maxims that are fundamental to a technological ethos: (1) you become what you do (1968a, p. 31) and (2) what works is good (1975, p. 216)."
533,msmarco,_doc,MARCO_3297722,5.363826,"Swing music. Swing music, or simply swing, is a form of popular music developed in the United States that dominated in the 1930s and 1940s. The name swing came from the 'swing feel' where the emphasis is on the offâbeat or weaker pulse in the music. Swing bands usually featured soloists who would improvise on the melody over the arrangement. The danceable swing style of big bands and bandleaders such as Benny Goodman was the dominant form of American popular music from 1935 to 1946, a period known as ..."
534,msmarco,_doc,MARCO_8722858,5.363379,"The term country music gained popularity in the 1940s in preference to the earlier term hillbilly music ]; it came to encompass Western music, which evolved parallel to hillbilly music from similar roots, in the mid-20th century.n Brazil, a musical genre known as musica mÃºsica, sertaneja a very popular genre of music In, brazil is very similar To american country, music sharing the'music s rich history of development in the. countryside"
535,msmarco,_doc,MARCO_3443257,5.3612375,"Economics of Technological Change. The other focal area for Rensselaer's department of economics is technological change, the dynamic process at the root of economic growth. The bulk of economic growth - 87.5% according to Nobelist Robert Solow's (1957) initial estimates, stems from technological change: improvements in efficiency and effectiveness of industry."
